975000;0,0;0,0;
1000000;0,0;0,0;
1025000;0,0;0,0;
1050000;0,0;0,0;
1075000;0,0;0,0;
1100000;0,1;0,0;
1125000;0,0;0,0;
1150000;0,0;0,0;
1175000;0,1;0,0;
1200000;0,0;0,0;
1225000;0,0;0,0;
1250000;0,1;0,1;
1275000;0,0;0,0;
1300000;0,0;0,0;
1325000;0,0;0,0;
1350000;0,0;0,0;
1375000;0,0;0,0;
1400000;0,0;0,0;
1425000;0,1;0,0;
1450000;0,1;0,1;
1475000;0,0;0,0;
1500000;0,0;0,0;
1525000;0,0;0,0;
1550000;0,0;0,0;
1575000;0,0;0,1;
1600000;0,0;0,0;
1625000;0,0;0,1;
1650000;0,0;0,0;
1675000;0,0;0,0;
1700000;0,1;0,2;
1725000;0,1;0,1;
1750000;0,0;0,0;
1775000;0,0;0,0;
1800000;0,0;0,0;
1825000;0,0;0,0;
1850000;0,0;0,0;
1875000;0,1;0,0;
1900000;0,0;0,0;
1925000;0,0;0,0;
1950000;0,0;0,0;
1975000;0,1;0,0;
2000000;0,0;0,1;
2025000;0,0;0,0;
2050000;0,1;0,0;
2075000;0,0;0,0;
2100000;0,1;0,0;
2125000;0,0;0,0;
2150000;0,0;0,0;
2175000;0,0;0,0;
2200000;0,0;0,0;
2225000;0,1;0,0;
2250000;0,0;0,0;
2275000;0,8;0,2;
2300000;0,1;0,7;
2325000;0,0;0,0;
2350000;0,0;0,0;
2375000;0,0;0,0;
2400000;0,0;0,0;
2425000;0,0;0,0;
2450000;0,0;0,0;
2475000;0,0;0,0;
2500000;0,0;0,0;
2525000;0,0;0,0;
2550000;0,0;0,0;
2575000;0,0;0,0;
2600000;0,0;0,0;
2625000;0,0;0,0;
2650000;0,0;0,0;
2675000;0,0;0,0;
2700000;0,0;0,0;
2725000;0,0;0,0;
2750000;0,0;0,0;
2775000;0,0;0,0;
2800000;0,0;0,1;
2825000;0,0;0,0;
2850000;0,0;0,0;
2875000;0,0;0,0;
2900000;0,0;0,0;
2925000;0,0;0,0;
2950000;0,0;0,0;
2975000;0,0;0,0;
3000000;0,0;0,0;
3025000;0,0;0,0;
3050000;0,0;0,0;
3075000;0,0;0,0;
3100000;0,0;0,0;
3125000;0,0;0,0;
3150000;0,0;0,0;
3175000;0,0;0,0;
3200000;0,0;0,0;
3225000;0,0;0,0;
3250000;0,0;0,0;
3275000;0,0;0,0;
3300000;0,0;0,0;
3325000;0,0;0,0;
3350000;0,0;0,0;
3375000;0,0;0,0;
3400000;0,0;0,0;
3425000;0,0;0,0;
3450000;0,0;0,0;
3475000;0,0;0,0;
3500000;0,0;0,0;
3525000;0,0;0,0;
3550000;0,0;0,0;
3575000;0,0;0,0;
3600000;0,0;0,0;
3625000;0,0;0,0;
3650000;0,0;0,0;
3675000;0,0;0,0;
3700000;0,0;0,0;
3725000;0,0;0,0;
3750000;0,0;0,0;
3775000;0,0;0,1;
3800000;0,0;0,0;
3825000;0,0;0,0;
3850000;0,0;0,0;
3875000;0,0;0,0;
3900000;0,0;0,0;
3925000;0,0;0,0;
3950000;0,0;0,0;
3975000;0,0;0,0;
4000000;0,0;0,0;
4025000;0,0;0,0;
4050000;0,0;0,0;
4075000;0,0;0,0;
4100000;0,0;0,0;
4125000;0,0;0,0;
4150000;0,0;0,0;
4175000;0,0;0,0;
4200000;0,0;0,0;
4225000;0,0;0,0;
4250000;0,0;0,0;
4275000;0,0;0,0;
4300000;0,0;0,0;
4325000;0,0;0,0;
